id;tip;kod;ad;adres;telefon;il_kod;il_ad;ilce_kod;ilce_ad;mahalle_ad;lat;lon;hafta_ici;cumartesi;pazar;aktiflik;guncellenme_tarihi
3770;PTT_SUBE;8162;GÜMÜŞKAYA ACENTELİĞİ;GÜMÜŞKAYA KÖYÜ GÜMÜŞKAYA KÜME EVLER No: 51 MERKEZ ADIYAMAN;05412542026;2;ADIYAMAN;;;;37.42714701;38.17415196;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3769;PTT_SUBE;3551;KAHTA MÜDÜRLÜĞÜ;FIRAT MAHALLESİ İSTİKLAL CADDE No: 34 A KAHTA ADIYAMAN;04167255003;2;ADIYAMAN;;;;37.783242;38.621659;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3768;PTT_SUBE;7687;KESMETEPE ACENTELİĞİ;KESMETEPE BELDESİ/TURGUT ÖZAL MAHALLESİ KARABAYRAM CADDE No: 16 A BESNİ ADIYAMAN;05066229773;2;ADIYAMAN;;;;37.54652103;37.84157784;09:00-12:00/13:00-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3767;PTT_SUBE;8014;KUYULU ACENTELİĞİ;KUYULU KÖYÜ KUYULU KÜME EVLER No: 76 MERKEZ ADIYAMAN;05417639371;2;ADIYAMAN;;;;37.50619;38.22465;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3766;PTT_SUBE;6933;KÜÇÜK SANAYİ SİTESİ  ŞUBESİ;ALTINŞEHİR MAHALLESİ 3091 SOKAK No: 1 B MERKEZ ADIYAMAN;04162231350;2;ADIYAMAN;;;;37.73654;38.21702;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3765;PTT_SUBE;3556;MENZİL  ŞUBESİ;MENZİL KÖYÜ MENZİL KÜME EVLER No: 150 B KAHTA ADIYAMAN;04167458280;2;ADIYAMAN;;;;37.766868898;38.745155843;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3764;PTT_SUBE;4534;NARİNCE ACENTELİĞİ;NARİNCE KÖYÜ NARİNCE KÜME EVLER No: 313 C KAHTA ADIYAMAN;05384752818;2;ADIYAMAN;;;;37.878764;38.756797;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3763;PTT_SUBE;7863;SAMSAT  ŞUBESİ;KALE MAHALLESİ ZEYNEL ASLAN CADDE No: 2 SAMSAT ADIYAMAN;04162162001;2;ADIYAMAN;;;;37.57921917;38.476703243;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3761;PTT_SUBE;8291;SUVARLI ACENTE;SUVARLI BELDESİ/CUMHURİYET MAHALLESİ CUMHURİYET CADDE No: 41 BESNİ ADIYAMAN;05373391496;2;ADIYAMAN;;;;37.537691;37.633093;09:00-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3762;PTT_SUBE;3559;SİNCİK  ŞUBESİ;KARAMAN MAHALLESİ DÖNMEZ KÜME EVLER No: 4 A SİNCİK ADIYAMAN;04164212100;2;ADIYAMAN;;;;38.03254002;38.63179692;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3760;PTT_SUBE;8348;TUT ŞUBESİ;AYNİYE MAHALLESİ ÇINAR SOKAK No: 8 TUT ADIYAMAN;0;2;ADIYAMAN;;;;37.79433801;37.91568204;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3773;PTT_SUBE;8171;ÇELİKHAN  ŞUBESİ;ZAFER MAHALLESİ MEHMET AKIF ERSOY CADDE No: 66 ÇELİKHAN ADIYAMAN;04164512245;2;ADIYAMAN;;;;38.032846;38.238404;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3759;PTT_SUBE;7164;ÜÇGÖZ ACENTELİĞİ;ÜÇGÖZ KÖYÜ/CUMHURRİYET MEVKİİ CUMHURİYET KÜME EVLER No: 16 BESNİ ADIYAMAN;05366139262;2;ADIYAMAN;;;;37.538316179;37.631235264;09:00-12:00/13:00-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3852;PTT_SUBE;6313;2. KÜÇÜK SANAYİ  ŞUBESİ;VEYSEL KARANİ MAHALLESİ 1150 SOKAK No: 2 L MERKEZ AFYONKARAHİSAR;02722234718;3;AFYONKARAHİSAR;;;;38.7737;30.62465;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3851;PTT_SUBE;4674;ADLİYE SARAYI MÜDÜRLÜĞÜ;İSTİKLAL MAHALLESİ LALE SOKAK No: 34 A MERKEZ AFYONKARAHİSAR;02721612220;3;AFYONKARAHİSAR;;;;38.736766528;30.557942123;08:30-12:30/13:30-17:30;KAPALI;KAPALI;1;2026-09-21 08:29:54
3850;PTT_SUBE;4678;AFYONKARAHİSAR MÜDÜRLÜĞÜ;DUMLUPINAR MAHALLESİ MİLLİ EGEMENLİK CADDE No: 11 MERKEZ AFYONKARAHİSAR;02722132405;3;AFYONKARAHİSAR;;;;38.755738;30.539508;08:30-12:30/13:30-17:30;KAPALI;KAPALI;1;2026-09-21 08:29:54
3849;PTT_SUBE;7773;AFYONKARAHİSAR POSTA KARGO DAĞITIM MÜDÜRLÜĞÜ;YENİCE MAHALLESİ MAREŞAL FEVZİ ÇAKMAK BULVAR No: 51 MERKEZ AFYONKARAHİSAR;02722234311;3;AFYONKARAHİSAR;;;;38.762846;30.573752;08:30-17:00;08:30-17:00;KAPALI;1;2026-09-21 08:29:54
3848;PTT_SUBE;8216;AFYONKARAHİSAR POSTA KARGO İŞLEME MÜDÜRLÜĞÜ;YENİCE MAHALLESİ MAREŞAL FEVZİ ÇAKMAK BULVAR No: 51 MERKEZ AFYONKARAHİSAR;0;3;AFYONKARAHİSAR;;;;38.762819;30.573699;08:00-00:00/-;08:00-00:00/-;08:00-00:00/-;1;2026-09-21 08:29:54
3847;PTT_SUBE;4757;AHMETPAŞA ACENTELİĞİ;AHMETPAŞA BELDESİ/YUKARI MAHALLESİ CUMHURİYET CADDE No: 4 A SİNANPAŞA AFYONKARAHİSAR;02720000000;3;AFYONKARAHİSAR;;;;38.73022497;30.31046388;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3846;PTT_SUBE;4775;AKHARIM ACENTELİĞİ;AKHARIM BELDESİ/HİSAR MAHALLESİ BARAJ CADDE No: 5 SANDIKLI AFYONKARAHİSAR;05397372715;3;AFYONKARAHİSAR;;;;38.63534301;30.23979516;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3845;PTT_SUBE;7384;AKÖREN ACENTELİĞİ;AKÖREN BELDESİ/BAĞDAT MAHALLESİ AFYON CADDE No: 13 SİNANPAŞA AFYONKARAHİSAR;02723132245;3;AFYONKARAHİSAR;;;;38.79508797;30.38970888;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3844;PTT_SUBE;6314;AKÜ ANS KAMPÜS ŞUBESİ;BATTALGAZİ MAHALLESİ A.NECDET SEZER KAMPÜS KÜME EVLER No: 5 /1 MERKEZ AFYONKARAHİSAR;02722281375;3;AFYONKARAHİSAR;;;;38.81151;30.53613;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3843;PTT_SUBE;2387;ALANYURT ACENTELİĞİ;ALANYURT KÖYÜ/HÜRRİYET MEVKİİ PAZAR YERİ MEYDAN No: 12 B İSCEHİSAR AFYONKARAHİSAR;02723435187;3;AFYONKARAHİSAR;;;;38.99801403;30.74440284;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3842;PTT_SUBE;383;ANITPARK ŞUBESİ;KARAMAN MAHALLESİ CUMHURİYET MEYDAN No: 6 MERKEZ AFYONKARAHİSAR;02722142555;3;AFYONKARAHİSAR;;;;38.758349;30.538035;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3841;PTT_SUBE;4346;ATLIHİSAR ACENTELİĞİ;ATLIHİSAR KÖYÜ/HİSAR MEVKİİ CUMHURİYET SOKAK No: 15 ŞUHUT AFYONKARAHİSAR;02727285052;3;AFYONKARAHİSAR;;;;38.452204;30.582754;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3840;PTT_SUBE;4776;BALLIK ACENTELİĞİ;BALLIK KÖYÜ/CUMHURİYET MEVKİİ CUMHURİYET SOKAK No: 16 SANDIKLI AFYONKARAHİSAR;05442722076;3;AFYONKARAHİSAR;;;;38.29244004;30.23308296;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3838;PTT_SUBE;4681;BAYAT MÜDÜRLÜĞÜ;CUMHURİYET MAHALLESİ AFYONKARAHİSAR1 CADDE No: 4 BAYAT AFYONKARAHİSAR;02724912166;3;AFYONKARAHİSAR;;;;38.981333;30.924033;08:30-17:00/-;KAPALI;KAPALI;1;2026-09-21 08:29:54
3839;PTT_SUBE;8073;BAŞMAKÇI  ŞUBESİ;YENİ MAHALLESİ İLKOKUL CADDE No: 12 BAŞMAKÇI AFYONKARAHİSAR;02724112166;3;AFYONKARAHİSAR;;;;37.897737;30.00958;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3837;PTT_SUBE;4294;BOLVADİN MÜDÜRLÜĞÜ;LALA SİNAN PAŞA MAHALLESİ BURÇAK SOKAK No: 42 BOLVADİN AFYONKARAHİSAR;02726126161;3;AFYONKARAHİSAR;;;;38.71387404;31.04280288;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3836;PTT_SUBE;389;CUMHURİYET  ŞUBESİ;CUMHURİYET MAHALLESİ BEKİR GÜMÜŞ CADDE No: 4 B MERKEZ AFYONKARAHİSAR;02722131532;3;AFYONKARAHİSAR;;;;38.75328;30.552421;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3831;PTT_SUBE;2423;DAVULGA ACENTELİĞİ;DAVULGA BELDESİ/DOMURLU MAHALLESİ ZÜBEYDE HANIM CADDE No: 4 EMİRDAĞ AFYONKARAHİSAR;02724532303;3;AFYONKARAHİSAR;;;;38.97899703;31.37185008;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3830;PTT_SUBE;1275;DAZKIRI MÜDÜRLÜĞÜ;YENİYOL MAHALLESİ LÜTFÜ SÖNMEZ CADDE No: 16 DAZKIRI AFYONKARAHİSAR;02724213111;3;AFYONKARAHİSAR;;;;37.918643233;29.861083288;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3829;PTT_SUBE;6327;DEĞİRMENAYVALI ACENTELİĞİ;DEĞİRMENAYVALI BELDESİ/KURTULUŞ MAHALLESİ FEVZİ ÇAKMAK CADDE No: 1 MERKEZ AFYONKARAHİSAR;02722457289;3;AFYONKARAHİSAR;;;;38.67491799;30.530349;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3826;PTT_SUBE;4749;DÖĞER  ŞUBESİ;DÖĞER BELDESİ/KERVANSARAY MAHALLESİ KERVANSARAY BULVAR No: 4 İHSANİYE AFYONKARAHİSAR;02722772420;3;AFYONKARAHİSAR;;;;39.12615;30.39107184;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3825;PTT_SUBE;4761;DÜZAĞAÇ ACENTELİĞİ;DÜZAĞAÇ BELDESİ/FATİH MAHALLESİ BARBAROS BULVAR No: 11 SİNANPAŞA AFYONKARAHİSAR;02720000000;3;AFYONKARAHİSAR;;;;38.79652797;30.17236896;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3828;PTT_SUBE;4610;DİNAR MÜDÜRLÜĞÜ;ADLİYE MAHALLESİ ŞAİR NEDRET GÜRCAN CADDE No: 3 DİNAR AFYONKARAHİSAR;02723536166;3;AFYONKARAHİSAR;;;;38.066323;30.166502;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3827;PTT_SUBE;4315;DİŞLİKÖY ACENTELİĞİ;DİŞLİ BELDESİ/ŞEYH ŞAMİL MAHALLESİ ALPARSLAN TÜRKEŞ BULVAR No: 20 B BOLVADİN AFYONKARAHİSAR;05448733440;3;AFYONKARAHİSAR;;;;38.79141903;31.034934;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3824;PTT_SUBE;2396;EMİRDAĞ MÜDÜRLÜĞÜ;YENİ MAHALLESİ ESKİŞEHİR CADDE No: 46 EMİRDAĞ AFYONKARAHİSAR;02724425166;3;AFYONKARAHİSAR;;;;39.021137;31.151821;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3823;PTT_SUBE;6328;ERKMEN ACENTELİĞİ;ERKMEN BELDESİ/FEVZİ ÇAKMAK MAHALLESİ MENDERES CADDE No: 2 MERKEZ AFYONKARAHİSAR;02722462430;3;AFYONKARAHİSAR;;;;38.759844;30.483333;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3822;PTT_SUBE;7981;EVCİLER  ŞUBESİ;YUNUS EMRE MAHALLESİ İSTASYON CADDE No: 9 EVCİLER AFYONKARAHİSAR;02724312166;3;AFYONKARAHİSAR;;;;38.040591;29.887781;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3821;PTT_SUBE;6329;FETHİBEY ACENTELİĞİ;FETHİBEY BELDESİ/FATİH MAHALLESİ GÖKTÜRK CADDE No: 3 MERKEZ AFYONKARAHİSAR;02722442035;3;AFYONKARAHİSAR;;;;38.85559299;30.50004708;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3820;PTT_SUBE;7732;GAZİ  ŞUBESİ;GAZİ MAHALLESİ ŞEHİT NURULLAH OYMAK CADDE No: 1 /3B MERKEZ AFYONKARAHİSAR;0;3;AFYONKARAHİSAR;;;;38.733123;30.564222;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3819;PTT_SUBE;6330;GEBECELER ACENTELİĞİ;GEBECELER BELDESİ/FATİH MAHALLESİ H. İBRAHİM ÖZSOY BULVAR No: 3 MERKEZ AFYONKARAHİSAR;02722472061;3;AFYONKARAHİSAR;;;;38.772783;30.743991;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3818;PTT_SUBE;2427;GÖMÜ ACENTELİĞİ;GÖMÜ BELDESİ/DÖRTYOL MAHALLESİ İZMİR BULVAR No: 4 EMİRDAĞ AFYONKARAHİSAR;02724548202;3;AFYONKARAHİSAR;;;;39.055232;31.077252;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3817;PTT_SUBE;4763;GÜNEY ACENTELİĞİ;GÜNEY BELDESİ/ORTA MAHALLESİ KEMALPAŞA CADDE No: 7 A SİNANPAŞA AFYONKARAHİSAR;02723155027;3;AFYONKARAHİSAR;;;;38.79842904;30.07780416;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3816;PTT_SUBE;8342;HAYDARLI ACENTELİĞİ;HAYDARLI BELDESİ/MERKEZ MAHALLESİ CAMİ CADDE No: 5 DİNAR AFYONKARAHİSAR;0;3;AFYONKARAHİSAR;;;;38.26063503;30.38473008;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3815;PTT_SUBE;8074;HOCALAR  ŞUBESİ;ŞAFAK MAHALLESİ CUMHURİYET CADDE No: 52 HOCALAR AFYONKARAHİSAR;02725512166;3;AFYONKARAHİSAR;;;;38.57855;29.967654;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3814;PTT_SUBE;6319;IŞIKLAR  ŞUBESİ;IŞIKLAR BELDESİ/CUMHURİYET MAHALLESİ İNÖNÜ CADDE No: 36 B MERKEZ AFYONKARAHİSAR;02722483421;3;AFYONKARAHİSAR;;;;38.670372013;30.741940969;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3811;PTT_SUBE;4722;KARAADİLLİ  ŞUBESİ;KARAADİLLİ BELDESİ/ZAFER MAHALLESİ CUMHURİYET PARKI KÜME KÜME EVLER No: 1 B ŞUHUT AFYONKARAHİSAR;02727487230;3;AFYONKARAHİSAR;;;;38.30774796;30.628674;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3810;PTT_SUBE;482;KARACAÖREN  ŞUBESİ;KARAMIKKARACAÖREN BELDESİ/BAĞLAR MAHALLESİ FATİH CADDE No: 7 ÇAY AFYONKARAHİSAR;02726396421;3;AFYONKARAHİSAR;;;;38.55472398;30.91778388;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3809;PTT_SUBE;4741;KAYIHAN ACENTELİĞİ;KAYIHAN BELDESİ/TÜRBE MAHALLESİ FATİH CADDE No: 2 İHSANİYE AFYONKARAHİSAR;05433766257;3;AFYONKARAHİSAR;;;;38.99938896;30.52184292;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3808;PTT_SUBE;4765;KILINÇARSLAN ACENTELİĞİ;KILIÇARSLAN BELDESİ/KOCATEPE MAHALLESİ ZAFER CADDE No: 1 SİNANPAŞA AFYONKARAHİSAR;02723146200;3;AFYONKARAHİSAR;;;;38.73108798;30.34583712;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3807;PTT_SUBE;4769;KIRKA ACENTELİĞİ;KIRKA BELDESİ/FATİH MAHALLESİ CUMHURİYET MEYDANI MEYDAN No: 17 SİNANPAŞA AFYONKARAHİSAR;02723281073;3;AFYONKARAHİSAR;;;;38.725971;30.23343;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3806;PTT_SUBE;377;KIZILÖREN  ŞUBESİ;CUMHURİYET MAHALLESİ CENGİZ TOPEL CADDE No: 24 KIZILÖREN AFYONKARAHİSAR;02725717166;3;AFYONKARAHİSAR;;;;38.259117;30.1518;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3805;PTT_SUBE;6836;KOCATEPE ACENTELİĞİ;KOCATEPE BELDESİ/KOCATEPE MAHALLESİ CUMHURİYET CADDESI CADDE No: 45 MERKEZ AFYONKARAHİSAR;02722432001;3;AFYONKARAHİSAR;;;;38.68978203;30.50002296;09:00-12:00/13:00-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3804;PTT_SUBE;4771;KÜÇÜKHÜYÜK ACENTELİĞİ;KÜÇÜKHÜYÜK BELDESİ/ZAFER MAHALLESİ SÜLEYMAN CEYHAN BULVAR No: 2 SİNANPAŞA AFYONKARAHİSAR;02723164006;3;AFYONKARAHİSAR;;;;38.763261;30.29816592;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3803;PTT_SUBE;4772;NUH ACENTELİĞİ;NUH KÖYÜ/CUMHURİYET MEVKİİ CUMHURİYET SOKAK No: 9 SİNANPAŞA AFYONKARAHİSAR;02723176009;3;AFYONKARAHİSAR;;;;38.59497;30.33202392;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3802;PTT_SUBE;6331;NURİBEY ACENTELİĞİ;NURİBEY BELDESİ/FATİH MAHALLESİ ADNAN MENDERES CADDE No: 10 MERKEZ AFYONKARAHİSAR;02722494025;3;AFYONKARAHİSAR;;;;38.67572097;30.61945296;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3801;PTT_SUBE;6317;ORGANİZE SANAYİ  ŞUBESİ;AFYONKARAHİSAR OSB MAHALLESİ 1. CADDE No: 2 /2 MERKEZ AFYONKARAHİSAR;02725020345;3;AFYONKARAHİSAR;;;;38.786406;30.564718;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3799;PTT_SUBE;4153;PAZARAĞAÇ ACENTELİĞİ;PAZARAĞAÇ BELDESİ/ORTA MAHALLESİ CUMHURİYET MEYDAN No: 13 ÇAY AFYONKARAHİSAR;05444487720;3;AFYONKARAHİSAR;;;;38.57421699;30.928221;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3798;PTT_SUBE;6220;SAHİPATA  MÜDÜRLÜĞÜ;YENİCE MAHALLESİ MAREŞAL FEVZİ ÇAKMAK BULVAR No: 51 MERKEZ AFYONKARAHİSAR;02722234365;3;AFYONKARAHİSAR;;;;38.762846;30.573752;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3797;PTT_SUBE;7381;SALAR ACENTELİĞİ;SALAR BELDESİ/BARBAROS MAHALLESİ YILDIRIM BEYAZIT SOKAK No: 1 MERKEZ AFYONKARAHİSAR;05358609169;3;AFYONKARAHİSAR;;;;38.68551504;30.58595208;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3796;PTT_SUBE;4580;SANDIKLI MÜDÜRLÜĞÜ;ECE MAHALLESİ KONAK SOKAK No: 8 SANDIKLI AFYONKARAHİSAR;02725125156;3;AFYONKARAHİSAR;;;;38.464195;30.272885;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3795;PTT_SUBE;6318;SELÇUKLU  ŞUBESİ;SELÇUKLU MAHALLESİ 1502 SOKAK No: 2 B MERKEZ AFYONKARAHİSAR;02725022473;3;AFYONKARAHİSAR;;;;38.778554711;30.506003618;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3794;PTT_SUBE;4773;SERBAN ACENTELİĞİ;SERBAN BELDESİ/CUMHURİYET MAHALLESİ KARAPINAR CADDE No: 5 SİNANPAŞA AFYONKARAHİSAR;02723184207;3;AFYONKARAHİSAR;;;;38.646351;30.34740492;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3793;PTT_SUBE;7461;SEYDİLER ACENTELİĞİ;SEYDİLER BELDESİ/HASAN BASRİ MAHALLESİ AFYON CADDE No: 11 İSCEHİSAR AFYONKARAHİSAR;02723467200;3;AFYONKARAHİSAR;;;;38.88789597;30.82765716;08:30-12:30/13:30-17:30;KAPALI;KAPALI;1;2026-09-21 08:29:54
3791;PTT_SUBE;6148;SULTANDAĞI MÜDÜRLÜĞÜ;KAYRAN MAHALLESİ LİSE SOKAK No: 4 SULTANDAĞI AFYONKARAHİSAR;02726561166;3;AFYONKARAHİSAR;;;;38.530796;31.229962;08:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3790;PTT_SUBE;7382;SUSUZ ACENTELİĞİ;SUSUZ BELDESİ/SELÇUKLU MAHALLESİ 2.MECİDİYE CADDE No: 2 MERKEZ AFYONKARAHİSAR;05071328085;3;AFYONKARAHİSAR;;;;38.80665297;30.61112796;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3789;PTT_SUBE;6320;SÜLÜMENLİ  ŞUBESİ;SÜLÜMENLİ BELDESİ/ULUCAMİ MAHALLESİ İNBEŞİK CADDE No: 2 MERKEZ AFYONKARAHİSAR;02722555421;3;AFYONKARAHİSAR;;;;38.72043898;30.727513732;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3788;PTT_SUBE;6332;SÜLÜN ACENTELİĞİ;SÜLÜN BELDESİ/HİSAR MAHALLESİ KURTULUŞ CADDE No: 1 MERKEZ AFYONKARAHİSAR;02722241425;3;AFYONKARAHİSAR;;;;38.69755497;30.57077196;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3792;PTT_SUBE;621;SİNANPAŞA MÜDÜRLÜĞÜ;ÖĞRETMENLER MAHALLESİ CUMHURİYET CADDE No: 8 SİNANPAŞA AFYONKARAHİSAR;02723117166;3;AFYONKARAHİSAR;;;;38.747537;30.246513;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3785;PTT_SUBE;8343;TATARLI ACENTELİĞİ;TATARLI BELDESİ/YEŞİLYURT MAHALLESİ CUMHURİYET MEYDANI MEYDAN No: 5 DİNAR AFYONKARAHİSAR;0;3;AFYONKARAHİSAR;;;;38.24165196;30.49517916;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3786;PTT_SUBE;4751;TAŞOLUK  ŞUBESİ;TAŞOLUK BELDESİ/ÇINARLI MAHALLESİ CUMHURİYET MEYDAN No: 24 D SİNANPAŞA AFYONKARAHİSAR;02723193221;3;AFYONKARAHİSAR;;;;38.59770501;30.35398896;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3784;PTT_SUBE;4752;TINAZTEPE  ŞUBESİ;TINAZTEPE BELDESİ/SARAY MAHALLESİ MİLLİ EGEMENLİK CADDE No: 2 SİNANPAŞA AFYONKARAHİSAR;02723222231;3;AFYONKARAHİSAR;;;;38.72909196;30.37905108;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3783;PTT_SUBE;4774;TOKUŞLAR ACENTELİĞİ;TOKUŞLAR KÖYÜ/CUMHURİYET MEVKİİ KARA MEHMET SOKAK No: 20 SİNANPAŞA AFYONKARAHİSAR;02723212284;3;AFYONKARAHİSAR;;;;38.75668002;30.16616508;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3782;PTT_SUBE;1854;YAKASENEK ACENTELİĞİ;YAKASİNEK KÖYÜ/ORTA MEVKİİ BELEDİYE SOKAK No:8 SULTANDAĞI AFYONKARAHİSAR;05355585416;3;AFYONKARAHİSAR;;;;38.55161898;31.17144384;KAPALI;KAPALI;KAPALI;1;2026-09-21 08:29:54
3781;PTT_SUBE;4745;YAYLABAĞI ACENTELİĞİ;YAYLABAĞI BELDESİ/BAHÇELİEVLER MAHALLESİ HACIMAT CADDE No: 3 İHSANİYE AFYONKARAHİSAR;05071421203;3;AFYONKARAHİSAR;;;;38.975265;30.53525184;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3780;PTT_SUBE;1862;YEŞİLÇİFTLİK ACENTELİĞİ;YEŞİLÇİFTLİK BELDESİ/YUKARI MAHALLESİ CUMHURİYET MEYDAN No: 20 SULTANDAĞI AFYONKARAHİSAR;02726561361;3;AFYONKARAHİSAR;;;;38.54483496;31.22262108;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3779;PTT_SUBE;7383;YIPRAK ACENTELİĞİ;YIPRAK KÖYÜ/BAHÇELİEVLER MEVKİİ ALİ EFE SOKAK No: 9 DİNAR AFYONKARAHİSAR;05536545313;3;AFYONKARAHİSAR;;;;38.33229699;30.46412916;08:30-12:30/13:30-17:00;KAPALI;KAPALI;1;2026-09-21 08:29:54
3835;PTT_SUBE;4683;ÇAY MÜDÜRLÜĞÜ;ŞİRİNEVLER MAHALLESİ İNÖNÜ CADDE No: 124 ÇAY AFYONKARAHİSAR;02726324166;3;AFYONKARAHİSAR;;;;38.593046;31.021805;08:30-17:00/-;KAPALI;KAPALI;1;2026-09-21 08:29:54
